time,bid_price,bid_quantity,ask_price,ask_quantity
1779219584014,76898.54,0.01951,76914.0,0.0036
1779219584014,76898.4,0.0078,76914.12,0.00715
1779219584014,76898.38,8e-05,76914.22,0.03159
1779219584014,76898.37,0.36059,76914.3,0.003
1779219584014,76898.24,8e-05,76914.33,0.00324
1779219584014,76898.16,7e-05,76914.36,0.004
1779219584014,76897.97,0.01308,76914.43,0.0001
1779219584014,76897.78,0.0007,76914.51,0.0001
1779219584014,76896.78,0.15674,76914.71,0.15674
1779219585014,76907.98,0.10006,76907.99,7.53298
1779219585014,76907.97,0.00056,76908.0,0.00036
1779219585014,76907.96,0.00021,76908.01,0.00014
1779219585014,76907.56,0.00803,76908.16,0.01965
1779219585014,76907.55,0.01328,76908.57,0.004
1779219585014,76907.19,7e-05,76908.98,0.2048
1779219585014,76907.09,0.00143,76908.99,7e-05
1779219585014,76906.87,7e-05,76909.0,0.17694
1779219585014,76906.42,7e-05,76909.66,0.0065
1779219585014,76905.79,7e-05,76909.67,0.13005
1779219585014,76905.31,7e-05,76909.68,0.48949
1779219585014,76904.88,7e-05,76909.7,7e-05
1779219585014,76904.67,0.00014,76909.83,0.00742
1779219585014,76904.66,0.01965,76909.85,0.01301
1779219585014,76903.98,0.00022,76909.92,8e-05
1779219585014,76903.97,0.05021,76910.0,0.0036
1779219585014,76903.39,7e-05,76910.16,0.00465
1779219585014,76903.01,7e-05,76910.49,0.00014
1779219585014,76902.74,0.00022,76910.5,0.004
1779219585014,76902.73,0.05028,76910.83,0.01951
1779219585014,76902.72,0.01965,76911.34,0.01312
1779219585014,76901.98,0.00794,76911.43,0.00052
1779219585014,76901.97,0.003,76911.46,0.00053
1779219585014,76901.88,7e-05,76911.56,0.04
1779219585014,76901.38,0.00024,76911.87,8e-05
1779219585014,76901.37,0.00349,76911.88,0.85944
1779219585014,76901.27,7e-05,76911.91,0.00726
1779219585014,76901.26,0.14819,76911.92,0.15681
1779219585014,76900.78,7e-05,76911.98,7e-05
1779219585014,76900.4,0.00019,76911.99,0.67758
1779219585014,76900.39,0.01299,76912.0,1.95477
1779219585014,76900.29,0.00027,76912.08,0.07
1779219585014,76900.28,7e-05,76912.1,0.004
1779219585014,76899.99,0.0078,76912.26,0.01951
1779219585014,76899.84,8e-05,76912.4,8e-05
1779219585014,76899.33,0.00047,76912.43,0.004
1779219585014,76899.19,0.00015,76912.64,0.01301
1779219585014,76899.18,0.07445,76913.26,0.00143
1779219585014,76899.14,0.0001,76913.34,0.00375
1779219585014,76899.12,0.00048,76913.56,0.00064
1779219585014,76899.02,0.15011,76913.61,7e-05
1779219585014,76898.91,8e-05,76913.76,8e-05
1779219585014,76898.9,0.19056,76913.84,7e-05
1779219585014,76898.89,0.004,76914.0,0.0036
1779219585014,76898.79,0.00048,76914.12,0.00715
1779219585014,76898.54,0.01951,76914.22,0.03159
1779219585014,76898.4,0.0078,76914.3,0.003
1779219585014,76898.38,8e-05,76914.36,0.004
1779219585014,76898.37,0.36059,76914.43,0.0001
1779219585014,76898.24,8e-05,76914.51,0.0001
1779219586014,76907.98,0.01069,76907.99,7.87027
1779219586014,76907.97,0.00056,76908.0,0.00036
1779219586014,76907.96,0.00021,76908.01,0.00014
1779219586014,76907.55,0.01328,76908.15,0.0065
1779219586014,76907.43,0.00022,76908.16,0.01965
1779219586014,76907.42,0.08245,76908.57,0.004
1779219586014,76907.19,7e-05,76908.97,0.00014
1779219586014,76907.09,0.00143,76908.99,0.25946
1779219586014,76906.87,7e-05,76909.0,0.17694
1779219586014,76906.42,7e-05,76909.67,0.13005
1779219586014,76905.79,7e-05,76909.68,0.48949
1779219586014,76905.31,7e-05,76909.7,7e-05
1779219586014,76904.66,0.00014,76909.83,0.00742
1779219586014,76904.65,0.01965,76909.85,0.01301
1779219586014,76903.98,0.00022,76909.92,8e-05
1779219586014,76903.97,0.05021,76910.0,0.0036
1779219586014,76903.39,7e-05,76910.16,0.00465
1779219586014,76903.01,7e-05,76910.49,0.0065
1779219586014,76902.74,0.00022,76910.5,0.004
1779219586014,76902.73,0.05014,76910.82,8e-05
1779219586014,76902.41,0.00014,76910.83,0.01951
1779219586014,76902.4,0.01965,76911.34,0.01312
1779219586014,76901.98,0.00794,76911.43,0.00052
1779219586014,76901.97,0.003,76911.46,0.00053
1779219586014,76901.88,7e-05,76911.56,0.04
1779219586014,76901.38,0.00024,76911.88,0.85944
1779219586014,76901.37,0.00349,76911.91,0.00726
1779219586014,76901.27,8e-05,76911.92,0.15681
1779219586014,76901.26,0.15682,76911.98,7e-05
1779219586014,76900.78,7e-05,76911.99,0.67758
1779219586014,76900.4,0.00019,76912.0,1.95477
1779219586014,76900.29,0.00027,76912.07,8e-05
1779219586014,76900.28,7e-05,76912.08,0.07
1779219586014,76899.99,0.0078,76912.1,0.004
1779219586014,76899.84,8e-05,76912.26,0.01951
1779219586014,76899.33,0.00047,76912.4,8e-05
1779219586014,76899.18,0.07445,76912.43,0.004
1779219586014,76899.14,0.0001,76912.64,0.01301
1779219586014,76899.12,0.00048,76913.26,0.00143
1779219586014,76899.02,0.15011,76913.34,0.00375
1779219586014,76898.91,8e-05,76913.56,0.00064
1779219586014,76898.9,0.19056,76913.61,7e-05
1779219586014,76898.89,0.004,76913.76,8e-05
1779219586014,76898.79,0.00048,76913.84,7e-05
1779219586014,76898.54,0.01951,76914.0,0.0036
1779219586014,76898.4,0.0078,76914.12,0.00715
1779219586014,76898.38,8e-05,76914.21,8e-05
1779219586014,76898.37,0.35327,76914.22,0.03159
1779219586014,76898.24,8e-05,76914.3,0.003
1779219586014,76898.16,7e-05,76914.36,0.004
1779219587014,76907.56,0.54156,76907.57,14.19433
1779219587014,76907.55,0.0137,76907.58,0.00036
1779219587014,76907.54,0.00014,76907.59,0.00014
1779219587014,76907.42,7e-05,76907.89,0.11721
1779219587014,76907.09,0.00143,76907.96,1.35059
1779219587014,76906.87,7e-05,76907.97,0.19596
1779219587014,76906.42,7e-05,76907.98,1.95131
1779219587014,76906.13,0.00022,76907.99,2.33342
1779219587014,76906.12,0.08259,76908.45,0.0065
1779219587014,76905.79,7e-05,76908.46,0.01965
1779219587014,76905.65,7e-05,76908.57,0.004
1779219587014,76905.31,7e-05,76908.99,7e-05
1779219587014,76904.51,0.00022,76909.0,0.17694
1779219587014,76904.5,0.01951,76909.67,0.13005
1779219587014,76903.97,7e-05,76909.68,0.22717
1779219587014,76903.39,7e-05,76909.7,7e-05
1779219587014,76903.01,7e-05,76909.81,0.0065
1779219587014,76902.74,0.00014,76909.83,0.00728
1779219587014,76902.73,0.05014,76909.85,0.01287
1779219587014,76901.98,0.00794,76909.92,8e-05
1779219587014,76901.97,0.003,76910.0,0.0036
1779219587014,76901.88,7e-05,76910.05,0.01951
1779219587014,76901.39,0.00022,76910.16,0.00465
1779219587014,76901.38,0.05038,76910.5,0.004
1779219587014,76901.37,0.00349,76911.34,0.01312
1779219587014,76901.27,0.00022,76911.43,0.00052
1779219587014,76901.26,0.15696,76911.46,0.00053
1779219587014,76900.94,0.01965,76911.56,0.04
1779219587014,76900.78,7e-05,76911.88,0.85944
1779219587014,76900.4,0.00019,76911.91,0.00726
1779219587014,76900.29,0.00027,76911.92,7e-05
1779219587014,76900.28,7e-05,76911.98,7e-05
1779219587014,76900.07,0.01291,76911.99,0.67758
1779219587014,76899.99,0.0078,76912.0,1.95477
1779219587014,76899.84,8e-05,76912.08,0.07
1779219587014,76899.33,0.00047,76912.1,0.004
1779219587014,76899.18,0.07445,76912.26,0.01951
1779219587014,76899.14,0.0001,76912.4,8e-05
1779219587014,76899.12,0.00048,76912.43,0.004
1779219587014,76899.02,0.15011,76912.64,0.01301
1779219587014,76898.91,8e-05,76913.26,0.00143
1779219587014,76898.9,0.18598,76913.34,0.00375
1779219587014,76898.89,0.004,76913.56,0.00064
1779219587014,76898.79,0.00048,76913.61,7e-05
1779219587014,76898.54,0.01951,76913.76,8e-05
1779219587014,76898.4,0.0078,76913.84,7e-05
1779219587014,76898.38,8e-05,76914.0,0.0036
1779219587014,76898.37,0.35327,76914.12,0.00715
1779219587014,76898.24,8e-05,76914.22,0.03159
1779219587014,76898.16,7e-05,76914.3,0.003
1779219588014,76898.9,0.08805,76898.91,5.13802
1779219588014,76898.89,0.00435,76898.92,0.00778
1779219588014,76898.54,0.00014,76898.93,0.00014
1779219588014,76898.38,0.00022,76899.01,0.19355
1779219588014,76898.37,0.35348,76899.09,0.27901
1779219588014,76898.24,8e-05,76899.1,0.08252
1779219588014,76897.97,0.00021,76899.34,0.15583
1779219588014,76897.16,0.01951,76900.32,8e-05
1779219588014,76896.08,0.00014,76900.33,0.33669
1779219588014,76895.97,0.00053,76900.63,0.01951
1779219588014,76895.57,0.00014,76900.85,0.004
1779219588014,76895.26,0.00022,76901.14,0.04
1779219588014,76895.25,0.00021,76901.88,7e-05
1779219588014,76895.14,0.01951,76902.65,0.01951
1779219588014,76894.65,0.00022,76902.78,0.004
1779219588014,76894.64,0.00014,76903.35,0.15516
1779219588014,76894.58,0.00349,76903.37,0.15585
1779219588014,76894.3,0.00014,76904.16,2.80086
1779219588014,76894.29,0.05008,76904.17,0.00658
1779219588014,76894.24,0.0078,76904.18,2.5961
1779219588014,76894.11,7e-05,76904.52,7e-05
1779219588014,76894.06,7e-05,76904.71,0.004
1779219588014,76894.03,0.00025,76904.76,0.01951
1779219588014,76893.69,0.01287,76905.79,0.12682
1779219588014,76893.52,8e-05,76905.8,0.00014
1779219588014,76893.13,0.004,76906.09,0.06506
1779219588014,76893.05,0.00015,76906.12,0.07773
1779219588014,76893.04,0.1559,76906.13,1.21806
1779219588014,76893.03,0.04551,76906.26,0.07
1779219588014,76893.02,0.03,76906.64,0.004
1779219588014,76893.01,0.044,76906.83,0.0001
1779219588014,76893.0,0.02,76907.54,1.63182
1779219588014,76892.99,0.022,76907.57,1.10624
1779219588014,76892.94,7e-05,76907.89,7e-05
1779219588014,76892.69,0.1688,76907.97,0.16154
1779219588014,76892.62,0.002,76907.98,1.95125
1779219588014,76892.59,0.00027,76907.99,2.06609
1779219588014,76892.36,0.00027,76908.16,0.00349
1779219588014,76892.35,0.1776,76908.51,7e-05
1779219588014,76892.16,8e-05,76908.57,0.004
1779219588014,76891.81,0.0078,76908.99,7e-05
1779219588014,76891.79,0.01314,76909.0,0.1768
1779219588014,76891.78,7e-05,76909.67,8e-05
1779219588014,76891.72,0.00699,76909.68,0.2258
1779219588014,76891.51,8e-05,76909.7,7e-05
1779219588014,76891.5,0.15584,76909.83,0.00728
1779219588014,76891.49,0.026,76909.92,8e-05
1779219588014,76891.46,0.0001,76910.0,0.0036
1779219588014,76891.2,0.004,76910.16,0.00465
1779219588014,76891.08,0.02,76910.21,0.00027
1779225627014,77008.85,2.27179,77008.86,1.28458
1779225627014,77008.84,0.00083,77008.87,0.00091
1779225627014,77008.83,0.00013,77008.88,0.00013
1779225627014,77008.61,0.00142,77008.94,0.00022
1779225627014,77008.08,7e-05,77008.95,0.13564
1779225627014,77008.04,0.00056,77008.98,0.00014
1779225627014,77008.0,0.0028,77008.99,0.03643
1779225627014,77007.72,8e-05,77009.02,0.00142
1779225627014,77007.45,7e-05,77009.49,7e-05
1779225627014,77007.31,7e-05,77010.03,7e-05
1779225627014,77007.12,0.00014,77010.6,0.01962
1779225627014,77007.11,0.01962,77010.61,0.00728
1779225627014,77007.0,0.004,77010.75,7e-05
1779225627014,77006.86,0.00014,77010.89,0.00014
1779225627014,77006.8,8e-05,77010.9,0.05028
1779225627014,77006.76,0.00014,77010.91,0.07552
1779225627014,77006.75,0.02014,77010.93,7e-05
1779225627014,77006.66,0.0001,77010.94,0.12433
1779225627014,77006.61,0.00022,77011.12,8e-05
1779225627014,77006.6,0.15907,77011.13,0.17419
1779225627014,77006.59,0.18163,77011.25,0.08234
1779225627014,77006.54,7e-05,77011.33,0.0104
1779225627014,77006.24,0.00492,77011.36,7e-05
1779225627014,77006.0,0.0028,77011.9,0.004
1779225627014,77005.53,0.0037,77011.97,0.18298
1779225627014,77005.52,0.0073,77011.98,0.87361
1779225627014,77005.09,0.01962,77012.06,0.06497
1779225627014,77005.07,0.004,77012.45,0.09279
1779225627014,77005.0,0.00019,77012.6,0.00216
1779225627014,77004.85,0.01231,77012.61,0.11439
1779225627014,77004.34,0.00015,77012.62,0.01948
1779225627014,77004.33,0.18151,77012.69,7e-05
1779225627014,77004.19,0.01285,77012.72,0.00721
1779225627014,77004.14,0.01217,77012.79,0.004
1779225627014,77004.0,0.0028,77012.98,8e-05
1779225627014,77003.99,0.10982,77012.99,1.95117
1779225627014,77003.84,0.09115,77013.11,0.06411
1779225627014,77003.74,0.01299,77013.28,7e-05
1779225627014,77003.54,7e-05,77013.34,0.02
1779225627014,77003.5,0.00052,77013.45,0.00164
1779225627014,77003.33,0.34531,77013.64,0.46141
1779225627014,77003.32,0.38559,77014.12,8e-05
1779225627014,77003.14,0.004,77014.13,0.12989
1779225627014,77003.02,0.02597,77014.41,0.10326
1779225627014,77002.98,0.01948,77014.72,0.004
1779225627014,77002.83,0.00635,77014.81,0.01299
1779225627014,77002.82,7e-05,77015.04,8e-05
1779225627014,77002.53,0.01271,77015.2,0.01948
1779225627014,77002.48,0.00019,77015.27,7e-05
1779225627014,77002.24,0.02,77015.46,7e-05
1779225628014,77008.85,2.2703,77008.86,1.55465
1779225628014,77008.84,0.00076,77008.87,0.00091
1779225628014,77008.83,0.00013,77008.88,0.00013
1779225628014,77008.61,0.00142,77008.94,0.00022
1779225628014,77008.08,7e-05,77008.95,0.13564
1779225628014,77008.04,0.00056,77008.98,0.00014
1779225628014,77008.0,0.0028,77008.99,0.03643
1779225628014,77007.72,8e-05,77009.02,0.00142
1779225628014,77007.45,7e-05,77009.49,7e-05
1779225628014,77007.31,7e-05,77010.03,7e-05
1779225628014,77007.12,0.00014,77010.6,0.01962
1779225628014,77007.11,0.01962,77010.61,0.00728
1779225628014,77007.0,0.004,77010.75,7e-05
1779225628014,77006.8,8e-05,77010.89,0.00014
1779225628014,77006.76,0.00014,77010.9,0.05028
1779225628014,77006.75,0.02014,77010.91,0.07552
1779225628014,77006.66,0.0001,77010.93,7e-05
1779225628014,77006.61,0.00022,77010.94,0.12433
1779225628014,77006.6,0.15907,77011.12,8e-05
1779225628014,77006.59,0.18163,77011.13,0.17419
1779225628014,77006.54,7e-05,77011.25,0.08241
1779225628014,77006.24,0.00492,77011.33,0.0104
1779225628014,77006.0,0.0028,77011.36,7e-05
1779225628014,77005.53,0.0037,77011.37,0.07949
1779225628014,77005.09,0.01962,77011.9,0.004
1779225628014,77005.07,0.004,77011.97,0.18298
1779225628014,77005.0,0.00019,77011.98,0.87361
1779225628014,77004.85,0.01231,77012.06,0.06497
1779225628014,77004.6,0.00721,77012.45,0.09279
1779225628014,77004.34,0.00015,77012.6,0.00216
1779225628014,77004.33,0.18165,77012.61,0.11439
1779225628014,77004.19,0.01285,77012.62,0.01948
1779225628014,77004.14,0.01217,77012.72,0.00721
1779225628014,77004.0,0.0028,77012.79,0.004
1779225628014,77003.99,0.10982,77012.98,8e-05
1779225628014,77003.84,0.09115,77012.99,1.95117
1779225628014,77003.74,0.01299,77013.11,7e-05
1779225628014,77003.54,7e-05,77013.28,7e-05
1779225628014,77003.5,0.00052,77013.34,0.02
1779225628014,77003.33,0.34531,77013.45,0.00164
1779225628014,77003.32,0.38559,77013.64,0.46141
1779225628014,77003.14,0.004,77014.12,8e-05
1779225628014,77003.02,0.02597,77014.13,0.12989
1779225628014,77002.98,0.01948,77014.41,0.10326
1779225628014,77002.82,7e-05,77014.72,0.004
1779225628014,77002.54,0.00635,77014.81,0.01299
1779225628014,77002.53,0.01271,77015.04,8e-05
1779225628014,77002.48,0.00019,77015.2,0.01948
1779225628014,77002.24,0.02,77015.27,7e-05
1779225628014,77002.23,0.024,77015.46,7e-05
1779225629014,77008.85,2.27011,77008.86,1.55607
1779225629014,77008.84,0.00076,77008.87,0.00091
1779225629014,77008.83,0.00013,77008.88,0.00013
1779225629014,77008.61,0.00142,77008.94,0.00022
1779225629014,77008.08,7e-05,77008.95,0.13564
1779225629014,77008.04,0.00056,77008.98,0.00014
1779225629014,77008.0,0.0028,77008.99,0.03643
1779225629014,77007.72,8e-05,77009.49,7e-05
1779225629014,77007.45,7e-05,77010.03,7e-05
1779225629014,77007.31,7e-05,77010.59,0.00014
1779225629014,77007.12,0.00014,77010.6,0.01962
1779225629014,77007.11,0.01962,77010.61,0.00728
1779225629014,77007.0,0.004,77010.75,7e-05
1779225629014,77006.8,8e-05,77010.89,0.00014
1779225629014,77006.76,0.00014,77010.9,0.05028
1779225629014,77006.75,0.02014,77010.91,0.07552
1779225629014,77006.66,0.0001,77010.94,0.12433
1779225629014,77006.61,0.00022,77011.12,8e-05
1779225629014,77006.6,0.15907,77011.13,0.17419
1779225629014,77006.59,0.18163,77011.25,0.08241
1779225629014,77006.54,7e-05,77011.33,0.0104
1779225629014,77006.24,0.00492,77011.36,7e-05
1779225629014,77006.0,0.0028,77011.37,0.07949
1779225629014,77005.53,0.0037,77011.9,0.004
1779225629014,77005.09,0.01962,77011.97,0.18298
1779225629014,77005.07,0.004,77011.98,0.87361
1779225629014,77005.0,0.00019,77012.06,0.06497
1779225629014,77004.85,0.01231,77012.45,0.09279
1779225629014,77004.6,0.00721,77012.6,0.00216
1779225629014,77004.34,0.00015,77012.61,0.11439
1779225629014,77004.33,0.18165,77012.62,0.01948
1779225629014,77004.19,0.01285,77012.72,0.00721
1779225629014,77004.14,0.01217,77012.79,0.004
1779225629014,77004.0,0.0028,77012.98,8e-05
1779225629014,77003.99,0.10982,77012.99,1.95117
1779225629014,77003.84,0.09115,77013.11,7e-05
1779225629014,77003.74,0.01299,77013.28,7e-05
1779225629014,77003.54,7e-05,77013.34,0.02
1779225629014,77003.5,0.00052,77013.45,0.00164
1779225629014,77003.33,0.34531,77013.64,0.46141
1779225629014,77003.32,0.38559,77014.12,8e-05
1779225629014,77003.14,0.004,77014.13,0.12989
1779225629014,77003.02,0.02597,77014.41,0.10326
1779225629014,77002.98,0.01948,77014.72,0.004
1779225629014,77002.82,7e-05,77014.81,0.01299
1779225629014,77002.54,0.00635,77015.04,8e-05
1779225629014,77002.53,0.01271,77015.2,0.01948
1779225629014,77002.48,0.00019,77015.27,7e-05
1779225629014,77002.24,0.02,77015.46,7e-05
1779225629014,77002.23,0.024,77015.53,0.01212
